科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
物理與天文學科,研發奈米片狀銀–石墨烯異質材料的創新製程及其催化電解水產氫之應用,異質材料,銀-石墨烯,電解水,金屬-石墨烯材料在異相催化電極應用被蓬勃研究，製程避免石墨烯破裂或氧化也深具挑戰。高應用價值的金屬-石墨烯必要條件是具低電阻，文獻中銀奈米線和石墨烯兩者組合時，可獲得優化導電性能，並可代替昂貴易碎的銦錫-石墨烯。本研究從紙上薄層實驗，確認銅銀共接具優良催化還原能力，進而採用銅銀共接及化學氣相沉積技術發展出創新簡潔製程，成功製得奈米片狀銀-石墨烯異相材料。本研究製得的奈米片狀銀-石墨烯保有優良導電性及可調變性，而且大大增加石墨烯的抗氧化性。將銀-石墨烯異相結構做為電極以催化水電解產氫，產氫速率又高於銅銀雙金屬電極。除此之外，石墨烯也成為銅銀雙金屬的保護機制，使雙金屬不會因多次使用而被氧化，性能上更具經濟價值。片狀銀-石墨烯具透明度，將應用為可撓式透明導電膜，在穿戴式元件與綠能開發具高應用價值。
地球與環境科學科,雙眼牆颱風的內眼滾動,颱風,雙眼牆,淺水模式,本研究初步分析颱風雷達回波圖發現，利奇馬、蘇力、柯羅莎、杜鵑4個雙眼牆的颱風，內眼牆有沿著外眼牆內側旋轉的現象，時間尺度約為3至14小時。接著比較颱風個案，選定杜鵑颱風作為主要觀察研究對象，以探討影響雙眼牆颱風內眼牆滾動週期的因素為研究目標，並以數值模式簡化問題。我做出兩種猜測，認為此一現象的成因，有可能是眼區的繞轉，或是內眼牆被眼區內的正渦度帶動旋轉。我先後設計了單、雙眼牆旋轉實驗，發現影響此二系統旋轉週期的主因不盡相同。其中，從雙眼牆實驗的結果可以發現，影響內眼牆滾動週期的參數，主要是眼區半徑以及眼區渦度，呼應了內眼牆受眼區內渦度帶動旋轉的猜測。最後，我在模擬杜鵑颱風的實驗中，做出相似的旋轉週期，證明內眼牆滾動的機制，主要以水平動力為主，也證明先前實驗的參數，即是影響旋轉週期的要素。
地球與環境科學科,從遙測看水色與紫外線及溫度之關聯 ,水色,紫外線,環境變遷,本研究使用NASA Ozone Watch Operational SST Anomaly南極臭氧濃度、MODIS 之均溫異常，以及Aqua之全球海平面水色、Australian Antarctic Data Center NOAA 南極葉綠素濃度數據，探討三大洋海洋水色的逐年變化以及影響因素。我們認為受到環境變遷的影響，影響水色最主要的外在因素可能為紫外線及溫度。本研究利用image J軟體，估算臭氧洞逐年的範圍變化，並利用水色換算出的葉綠素濃度的變化趨勢，將上述數據製作成圖比較。結果顯示：在紫外線的部分，葉綠素濃度會隨著紫外線入射量減少而提高。在深度的部分，南極同一時間點所測數據顯示，水表到越高的趨勢。此外，海表溫度正異常(>1.5 ° 400 C)公尺深的範圍中，呈現深度越淺葉綠素濃度之面積分布，證實海水表面溫度變高時，葉綠素濃度變高，南極數據也顯示相同特徵。我們認為，生物基於避險本能，在紫外線過量時，生物會傾向往海洋深層移動；在10 ℃ ~35 ℃間，溫度越高，葉綠素濃度越高，影響浮游植物在深度的分布。上述各項皆能影響水色。
地球與環境科學科,利用海冰體積與北極震盪指數預測聖嬰現象發生之可能性,聖嬰現象,北極震盪,海冰體積,"本研究利用海冰覆蓋面積的變化、北極震盪指數(Arctic Oscillation index, AOI)和南方震盪指數(Southern Oscillation index, SOI)的相關性，希望可以探討與聖嬰現象的關聯。  取用1950年到2020年的海冰覆蓋面積資料及195!年到2020年的SOI及AOI資料。我們將AOI和SOI做折線圖、X-Y圖，數據分成平常年、聖嬰前、聖嬰時、聖嬰後、反聖嬰前、反聖嬰時、反聖嬰後，試圖找出一些規則。利用區間分析來觀察區間範圍大小及上下界的數值隨不同事件發生的次序，探討各個事件的特徵。 聖嬰年時，區間縮小，反聖嬰年則區間略為放大且數值上升。最後將1997年聖嬰年的數據和區間做疊圖，並以2018年底到2020年的聖嬰轉反聖嬰來做驗證。若AOI的區間縮小、或海冰覆蓋面積下降後上升，表示可能是聖嬰現象要來的前兆。此外，本研究也發現，無法單獨區隔聖嬰年和反聖嬰年，兩者間會相互影響，應該要把聖嬰跟反聖嬰合併為一個氣候變化週期，才能做準確的預測。"
地球與環境科學科,風扇擾流應用於延緩突堤效應,漂沙,突堤效應,風扇擾波,本研究以維繫現今環境，使人類保有生存優勢為前提，旨在探討於海水面下裝設風扇，藉風扇擾流改變沿岸流所挾帶漂沙之沉積分布，延緩突堤效應造成之負面影響。研究先以煙霧觀測五葉、七葉及九葉風扇擾流情形，再透過水流及螢光沙模擬安平商港外海，取得裝設各風扇後漂沙沉積變化過程。除可用於預測近表層沿岸流沉積外，也可套用於海底恆流。未來期望針對流量、流速與地形坡度等作出量化數據，以求得函數模型。另外，亦期望發展洋流發電、綠色能源等各種應用。 
地球與環境科學科,突堤效應,突堤效應,頭城濱海森林公園,烏石港,突堤效應是指人工建構物突出於海岸，延伸而出，阻擋原先海流和海岸積沙的路徑，造成沙子在上游堆積，而下游原先有沙岸的地區則因為沙子量逐漸減少，侵蝕大於堆積，逐漸出現海岸遭受破壞。突堤效應會造成堤前堆積、堤後侵蝕的情況。因為突堤效應造成的結果，頭城濱海森林公園（原頭城海水浴場），在這十多年中，原本的沙灘現在已完全被海水覆蓋。     本校位於頭城濱海森林公園附近，看到頭城濱海森林公園的海沙在烏石港建後己經流失不見，藉由本實驗瞭解突堤效應確實存在，壩堤長短、角度和洋流速度皆會影響壩堤前後堆積與侵蝕的速度，在實驗後我們對頭城烏石港所造成的突堤效應提出三大改善方案：一、縮短烏石港壩堤的長度100公尺；二、在原壩堤北側加蓋105度的壩堤；三、綜合後的方案會是減緩突堤效應的最佳策略。
地球與環境科學科,高鐵行經嘉南地區之高鐵低頻震動波,土壤液化,地層下陷,低頻波,當高鐵行經地層下陷明顯區域、或土壤液化中高潛勢的沖積層時，行車的車身震動會更劇烈嗎？本研究基於這樣的動機，經由測量高鐵沿線不同區段的震動訊號，了解各段的震動特徵。 本次研究使用微機電加速計（MEMS sensor）來量測高鐵行經左營至台北路線上車廂內之震動，並利用QCN Live軟體分析波形，分析行經各站間之頻率與振幅特徵，結果發現，行經台南到嘉義、嘉義至雲林、雲林至彰化三段路線的震動，在濾波0.5-4.0 Hz之平均振幅大於其他非地層下陷與土壤液化地段，同時我們也發現低頻振動的最大振幅在列車行經土壤液化區時有顯著的增加。 
電腦科學與資訊工程科,應用網路爬蟲於社交軟體實現群眾互動平臺之研究,社交軟體,網路爬蟲,圖像辨識,現今的大型活動，如：校慶活動、新北耶誕城等，缺乏互動性與參與感，其中原因大多是觀眾時常埋沒於手機中的社交軟體當中所導致。而我們的研究將利用此特性，探討大眾對於活動的觀點，搭配網路爬蟲抓取使用者的貼文，觀眾只需在Instagram、Twitter等社交軟體中發布文章，系統就會即時推播至活動中的大螢幕上，並且結合圖像辨識快速審核貼文，設計出一套能改善互動性低落的解決方案。研究中我們探討不同的網路爬蟲演算法、圖像辨識技術，及問卷調查等來使作品更加精進，且搭配Line Bot、後臺管理，及常駐貼文等功能來為各類大型活動量身打造，也能夠運用於政令宣導或文宣廣告等用途上，大幅提升活動的互動性與精采程度。 
電腦科學與資訊工程科,中文重點文句摘取,中文摘要,演算法,詞嵌入,在資訊爆炸的時代，效率閱讀、整理資料的能力越趨重要。身為高中生，學習時的閱讀量龐大，還須另外自己挑選重點句，重新整理筆記。因此我想如果可以讓電腦自動摘取文章的重點，就能幫助學生效率學習。大多數現存的自動摘要研究適用於英文文本，本研究利用演算法抓取中文文章的摘要，使學生可以真正實用該演算法於日常學習當中。除此之外，此研究比較了不同方法摘要的準確率以及優缺點。
電腦科學與資訊工程科,基於深度學習之服裝試衣系統,衣服試穿,深度學習,幾何匹配模型,本研究以AI虛擬試衣系統(Virtual Tryon)為主題，透過深度學習技術，並結合幾何匹配模型，開發出試衣系統，可將使用者上傳的照片，模擬成穿著新衣的模樣。首先，以深度學習模型將人物原始圖片取出骨架節點，並生成人體遮罩以及保留人物頭部，再結合以上三種資訊合成為高維特徵圖。接著將目標替換衣物生成出依照人體姿態扭曲後的衣物圖片。最後於Virtual Tryon模型中將人體高維特徵圖與扭曲衣物作為輸入，並經過深度學習網路合成出穿著目標衣物之人體圖像。本研究結果發現，人物站姿單純，且雙手緊貼身側，以及拍攝角度為正面、衣服款式為短袖、背景色彩對比度較高與衣服圖案單純的原始圖片，可得到較好的合成結果。
電腦科學與資訊工程科,第五代行動通訊中基地台毫米波天線精確的方位角量測,第五代行動通訊,方位角,基地台,第五代行動通訊（5 th generation mobile networks）是現今科技發展的趨勢，新技術的出現也衍生出很多新的問題，在基地台點對點傳輸時，需要精確角度的天線才足以準確地接收高頻波短的毫米波，雖然現今已經有精密儀器能測量精確的方位角，但價格較高且使用方法複雜，面對數量龐大的5G基地台時，維修成本過高。本研究利用手機拍照得到天線與目標物相對角度，結合預先得知目標物的方位角，再經過數學運算即可得到精確的天線指向。本研究希望以隨手可得的手機，配合簡單的方法，可得到精確的天線指向，解決第五代行動通訊可能面臨的問題。
電腦科學與資訊工程科,以結膜影像判斷貧血之研究,人工智慧,貧血判斷,結膜影像,全球貧血人口普遍，然許多人並不了解自身是否罹患貧血；長期患有貧血的病人，亦需定期抽血檢驗追蹤是否有貧血惡化達到需接受輸血的程度。研究顯示，結膜之顏色與貧血有絕對關係，結膜越白則貧血越嚴重，醫師也常使用結膜顏色推測是否有貧血情形。若能設計手機軟體自動分割結膜影像並分析其顏色，將有機會推測受試者是否罹患貧血。本研究收集22位無貧血者及8位貧血病人，並獲得其近期血紅素數值。以手機取得受試者之眼睛影像後，成功設計程式以深度學習完成結膜自動影像分割，對於分割影像以面積大小進行後期處理後，依其取得下眼瞼結膜之三原色平均，再利用kNN與SVM演算法判斷預測出該受試者是否具有貧血之症狀。本研究主要分為兩階段，其一為進行下眼瞼結膜分割模型訓練；其二為製作有無貧血之判斷模型。整合上述眼瞼分割模型(IoU=89.8%±0.02%)與貧血判斷模型(SVM以polynomial核函數測出 準確值93.3%±24.3%)後，可得貧血診斷準確率為80%。此結果代表AI技術有機會透過結膜影像，判斷被拍攝者是否有貧血情形，未來若能增加研究人數，將可設計網頁版或手機APP加以推測血紅素值，供大眾居家篩檢。 
電腦科學與資訊工程科,語音情緒辨識之研究,情緒辨識,監督式機器學習,卷積神經網路,情緒辨識是增進人際溝通的重要能力。如生命線、電話客服等應用情境缺乏表情、肢體語言等輔助時，單以語音進行情緒辨識有極高的實用價值。本研究探討比較支持向量機（SVM）及卷積神經網路（CNN）兩種機器學習方法於訓練「AI語音情緒辨識」分類器模型的表現。我們採用SAVEE和RAVDESS兩個英文語音資料庫，並自行製作與標註「逼逼中文情緒語料庫」。研究結果顯示SVM對SAVEE資料庫單一情緒的辨識正確率達84~94%，個別錄音員正確率達75%，超越官網紀錄的73.7%。同時，實驗顯示深度學習的模型在訓練資料不足的狀況下，反而相對遜色。
電腦科學與資訊工程科,臺南市違停的離散小波與ARIMA分析,MODWT,ARIMA,違停,"現今逐漸有許多科學家研究出一些能夠進行預測事件的方法，諸如天氣預報、價格變化的幅度等等。在眾多生活常見的問題中，我們選定違規停車為例，作為研究主題，而我們推測違規停車是一種具有週期性的問題，有多樣的潛在變因存在，於是我們跳脫以往多以心理層面、法規制度與地理熱點等的視角去看待違規停車，以資訊科學及數學的方法，建立一套分析的模式加以進行研究。        本文以連續小波變換CWT、最大重複離散小波轉換MODWT、差分整合移動平均自迴歸模型ARIMA、混合MODWT+ARIMA模型及混合Harr離散小波變換DWT+ARIMA模型，對臺南市三個不同特性的行政里的共五個聚類點，進行預測。原始的資料以週為單位，分成全日(allDay,0~24時)及白天(Day, 08~16時)兩種型態，並以連續46週的資料預測接下來4週。結果採用方均根誤差RMSE相對平均值、標準差、最大值的比值，進行預測品質的比較。 "
電腦科學與資訊工程科,利用Yolo 模型辨識台灣國語口手語之研究,手語,深度學習,影像辨識,手語為聾啞人士日常溝通的工具，但對一般人來說這是一種難以理解的溝通方式。本實驗使用深度學習的Yolov3與Yolov4模型訓練37個國語注音符號手勢，然後再驗證模型對圖片、影片、即時攝影辨識的正確率。實驗結果顯示：Yolo v3 圖片辨識度效果還不錯，但影片辨識度很差，而Yolo v4 不管在靜態的圖片或動態影片都有不錯的辨識率，另外在即時的影像辨識也有不錯的效果。雖然有部分符號的辨識度很低，但這可能是訓練時照片拍攝的問題，如果可以改進拍攝的數量和技巧，相信可以大幅提升判讀的準確率。
電腦科學與資訊工程科,整合姿勢辨識暨空間辨識以二維圖像實現三維空間物件相關性判定之口罩配戴正確性檢測系統 ,電腦視覺,類神經網路,物件相關性,2019年新型冠狀病毒的大流行，佩戴口罩已成為全球防止飛沫傳播病毒成本最低且有效的方法，目前雖已有團隊針對口罩有無正確配戴提出解決方案，但根據收集的資料，目前針對口罩有無正確配戴解決方案通常是使用類神經網路YOLO進行實作，YOLO使用於口罩辨識雖可達到有一定的效果，但對口鼻密合度不佳的細微狀態常有一些誤判的現象，就算民眾有配戴口罩，但若未與臉部、口鼻密合，仍有50％的空氣洩漏機會，無法有效阻隔飛沫傳染，形成防疫破口。 而本研究在這樣的基礎架構下再整合目前最強大的姿勢辨識之一的OpenPose，針對口罩與口鼻密合度不佳的細微狀態進行更深一步地探討，以期達到更好的偵測判斷效果。本研究針對的改善的方向為當神經網路YOLO判定為有配戴正確的資料時，再利用OpenPose以及本研究開發出的鼻心物件演算法，就鼻部密合度做細部偵測，進行誤判修正，最後證實出本算法能篩出56.25%被神經網路YOLO誤判為有戴好口罩的資料，可顯著提升口罩配戴辨識精準度，減少形成防疫破口的機會。
環境工程科,以醇解法探討金屬鋅催化解聚 PET之反應,解聚,聚對苯二甲酸乙二酯,廢電池,聚對苯二甲酸乙二酯 (PET) 是一種常見的合成高分子材料，其被應用的範圍相當廣泛，如產品包裝、手提袋等，然而隨著人類的過度使用，越來越多的 PET 產品被發現有回收不當的現象。文獻指出，醇解法為一具有反應條件簡單、反應過程溫和及較不會產生多餘副產物的解聚 PET 方法，且醇解法能使用非均相觸媒，具有易於分離觸媒的優勢，具工業化潛力。本研究嘗試利用廢電池中的鋅作為催化劑用以解聚 PET 成單體對苯二甲酸乙二酯（BHET），並深入討論影響反應進行的因素與發展應用。利用廢電池中的鋅作為催化劑不但成本低廉，也更能符合本研究的核心「綠色化學」。本研究已透過最適化條件搜尋，發現能在催化劑使用量為 0.2 克、反應時間 4 小時、反應溫度 180 度時，解聚 5 克的 PET，有最佳效果之 BHET 產率 75.8% 和 PET 轉化率 93.2%。根據最適化反應條件，並比較不同種的鋅化合物做為催化劑，發現廢電池中的鋅作為催化劑催化反應，具有較佳的轉化率與產率。
環境工程科,將廢矽泥製成奈米矽以及進一步應用於鋰離子電池負極材料之研究,廢矽泥,奈米矽,鋰電池負極材料,矽元素因具有極高的理論電容和鋰攝取量(Li Uptake)而被認為是有潛力的鋰電池負極材料，然而該材料的特性使其在充放電時體積巨幅脹縮，造成結構碎裂，縮短了電池壽命。  本研究設計一套低耗能、低成本的製程，以現今台灣光伏產業大量難以回收之廢矽泥及鎂金屬為原料，將矽之粒徑縮小為奈米級以解決上述體積膨脹問題而成為極佳的鋰電池負極材料。 我們先將矽合成矽化鎂，再利用二氧化碳及氮氣的氧化還原反應製成多孔矽，隨後再利用創新的化學蝕刻法產出奈米矽。目前業界奈米矽的製備仍以高功率研磨為主，本研究首度使用銅離子、過氧化氫及氫氟酸作為蝕刻液，成功製造出平均粒徑100nm之負極材料。而過程中所使用的鎂粉可回收再使用，回收率高達94%，故幾乎無成本廢料排放，大幅降低當今鋰電池的生產成本，也落實防廢、再生、節能等綠色化學原則。 
環境工程科,以空氣盒子探討台灣環境中懸浮微粒的潮解膨脹現象,空氣盒子,懸浮微粒,潮解,我們的研究是利用空氣盒子設計出一個裝置，用以觀察環境中懸浮微粒潮解膨脹現象。  我們觀察了由硝酸銨與硫酸銨各自以及不同比例與混合模式組成的懸浮微粒。純硝酸銨的潮解點不明顯，純硫酸銨有明顯的潮解點。內混合懸浮微粒有一個潮解點，並且出現3種類型的潮解行為，分別是偏向硝酸銨或硫酸銨以及過渡型，後者粒徑成長的比例會比前兩者來得高。外混合懸浮微粒有兩個潮解點，保留兩種成分各自的特性。  我們利用雨水觀察環境中懸浮微粒的潮解膨脹現象，將其與內混合懸浮微粒的潮解點與潮解行為做比較，來推估其成分與來源。確定我們的裝置能推估出主要的污染成分及來源。 
環境工程科,懸浮微粒三維偵測與預報系統,懸浮微粒,三維偵測,物聯網,近年空氣品質已是居住環境與健康的指標，「細懸浮微粒」充斥在空氣中，造成過敏，增加肺癌的危險。本研究探討懸浮微粒在受到重力、空氣阻力與空氣浮力影響後，形成分層。並利用pm1.0) VPython軟體模擬不同大小的懸浮微粒(pm10、pm2.5與於空間中碰撞及受到空氣阻力產生能量衰減，藉此了解不同微粒之分層現象。再實作以居住樓層不同的垂直高度，設計組裝架設「懸浮微粒三維偵測器」及物聯網。以台灣中部地區，日益增加的空汙狀況下，模擬以台中火力發電廠為例，探討其風向、地理環境、以擴散模式理論模擬後，選定數棟建築物，監測每棟建築物地面上不同高度的空氣品質數值。最後監測數值自動上傳至物聯網雲端資料庫ThingSpeak，並可於使用者端監測及取得測量數值；期許再利用機器學習及歷史累積的三維空氣品質資料，將來更優化預測空氣品質數值之成效。
環境工程科,塑膠微粒對大型蚤生殖的影響,塑膠微粒,大型蚤,生殖影響,塑膠微粒常見於自然環境中，若攝入塑粒是否會對生物生存造成威脅？本研究以塑粒及小球藻餵食大型蚤(Daphnia magna)，以螢光顯微鏡觀察大型蚤腸道並監測小球藻濃度以推測大型蚤攝食情形，並監測新生水蚤個體數。 研究發現大型蚤在濾食中會攝入塑膠微粒，在含0.08 mg/L塑粒的培養環境下大型蚤攝食量顯著減少。在含0.01mg/L的塑粒環境下大型蚤開始抱卵天數有延長、第一子代個體數會減少，且平均體長亦減少。若子代出生即放回無塑環境，可恢復生長情形。 在含0.01mg/L的塑粒環境下，族群大小有顯著減少且在0.08mg/L濃度下的族群在第七天全部死亡，也就是有塑環境對大型蚤生殖及生長確實造成影響。 
