科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
物理與天文學科,黏滯流體與固態粒子對馬克士威爾滾輪的物理影響及探討,邊界層,力矩,黏滯係數,將黏滯流體放入空心帶軸圓盤中(稱作黏流滾擺)，以繩繞軸芯捲至25.17 cm高度落下，實驗發現填充量為22.500 %~87.500 %時，相對其他填充量以非常緩慢的速度落下且不會彈跳，而圓盤角速度具有週期性，並整合參考文獻理論公式分析邊界層對圓盤運動的趨勢，發現若邊界層變薄則讓液體質心處於𝛼>0，滾擺加速滾動，若變厚，則反之。當釋放高度大於8.55cm無彈跳填充範圍將維持在22.500 %~87.500 %，不受高度影響。而黏流滾擺落下的時間約為空圓盤的122倍。改以黏滯性較小的水作為填充液體則不存在無彈跳填充區域。若改以填充混和質量濃度比例100:6及100:20的黏滯流體與水，則可發現臨界線向左偏移。若填充液體改為固態粒子(細沙)，實驗發現填充比例為4.242 %~93.196 %時，細沙滾擺會固定於高空中而不落下。比較黏滯流體、水、細沙三種填充物質，黏滯流體緩衝效果與穩定性最佳。
物理與天文學科,外加電場下環形泡膜形變控制之研究,電場,泡膜,運動,"本研究利用平行電板建立電場，觀察在外加電場下環形泡膜的各種形變運動。電場越大時，形變越大；分別使用不同大小的環形框架觀察，發現形變量與框架半徑的比值會隨著框架半徑增加而減小，推論與表面電荷密度的分布變化有關連。將泡膜從薄到厚分成五個區域，針對不同厚度的泡膜與運動型態做分析，發現運動狀態可以大致分成，穩定震動、提升點，以及急遽增加後碰到電板破裂三個階段。針對電場26,666 V/m-33,333 V/m時的震動現象做深入分析，利用簡諧運動的模型來詮釋泡膜運動，藉以預測不同表面張力液體對應的彈性係數。未來期望利用不同電解質去改變泡膜組成，探討不同電解質在電場下的運動行為。"
物理與天文學科,還有「轉環」的餘地—探討鋼球在自轉圓環軌道的運動,歐拉拉格朗日方程式,阻尼振盪,旋轉坐標系,將鋼球放入一個鉛直站立的圓環凹槽內，當圓環由靜止開始轉動的過程中，鋼球沿著圓環向上運動，經過我們設計並改良的實驗架設，製作出穩定的實驗裝置進行量測，探討各種變因對鋼球運動的影響，並彙整出鋼球運動的幾個階段，進行理論建模與實驗數據的比較分析；我們參考幾篇論文嘗試在理論建模的方程式逐步加入模擬修正，從最單純的質點運動方程式逐步考慮旋轉、搖晃、阻力、鋼球體積等等，比較理論模擬結果與實驗數據的差異，也驗證了一些論文中缺乏實驗驗證的理論計算之正確性。
物理與天文學科,火焰之舞,高壓靜電,焰色,光譜 ,國慶煙火在天空綻放時，顏色斑斕炫爛，不禁在想，火藥裡頭究竟加了哪些物質造成這些五顏六色的絢麗光芒？於是開始搜尋資料，發現這些多彩的色光，是因為電子在不同的軌域中躍遷時放出來的光芒，稱為焰色反應。於是我們開始動手作實驗，發現在酒精膏上填充不同的金屬離子會出現不一樣顏色的火焰，而且在火焰的外部加入電場，竟然能使火焰產生偏折的現象！這個現象更引起了我們的好奇，火焰中是否含有帶電離子，以致於被電場吸引？又添加不同價數的離子，是否會因為價數的不同而造成偏折角度的差異？於是我們經過了反覆實驗後觀察到失去電子的正電離子，確實會因為電場的影響造成不同角度的偏折，且正電離子本身的價數越大，造成的偏折角度越小。
物理與天文學科,鐵磁流體和磁場的研究,鐵磁流體,磁場,似泰勒錐,鐵磁流體同時具有液體的流動性和固體磁性材料的磁性，由磁性微粒、界面活性劑以及載液混合形成的膠體液體。本報告探討鐵磁流體的製備過程，在化學共沉法中改變滴入氨水的濃度行(pH SEM 值)，建立一套標準稀釋氨水拍攝與XRD 分析。pH 值量表。為了研究產物之間的差異，將產物進本研究使用低成本自製磁力測量裝置，測量磁力數值繪製多張圖表進行分析。從對磁場研究的過程發現鐵磁流體在受磁鐵吸引時會產生類似泰勒錐之錐體，架設自製觀測設備，觀察多種變因對錐體行為之影響，同時對錐體進行數值分析。此點乃為本研計。究提出創新科學設未來將探討粒徑對製成鐵磁流體性質的影響，並以更精確的方式探討鐵磁流體在磁場下的受力分析圖。探討鐵磁流體之導電性，分析應用於現有電漿裝置之可能性，期望改良目前的電漿產生裝置中高汙染且不可撓曲的缺點。
物理與天文學科,別在房子裡跳舞－研究結構體開口大小與數量對火焰燃燒及煙霧流動之影響,熱力學,流體力學,結構學,台灣火災地點以建築物占最大比例，在火災現場時常為了逃生及救火而打破門窗，造成建築物內部濃煙流動面積擴大，而釀成更大的災害，故本作品目的為研究「方形結構四周開口大小與數量對火焰與煙霧燃燒狀況的影響」，本研究從熱力學、流體力學、結構學三個角度探究此議題，並以煙囪效應與煙層逆流效應為理論基礎，使用壓克力搭建方形盒子來模擬建築物，並以四面壓克力上的開口大小及數量進行實驗，使用火焰及煙霧作為實驗介質，火焰方面以高度與溫度作為應變變因，煙霧方面則以MQ-2煙霧氣體感測器於結構內部進行濃度測量，同時也使用CFS-MODEL的FDS進行結構內部模擬，綜合實體實驗及各結果可發現，與一般想像不同，並不是開啟門窗就能撲滅火勢，甚至可能因為湧進過多氧氣而導致火勢更加嚴重，開口面積與火焰強度關係成二次函數曲線，本研究可供建築物搭建時的火災防範參考以及防災的宣導，並有進階研究的可能性。
物理與天文學科,探討大質量恆星演化所導致超新星爆炸之理論模型與對應觀測驗證,恆星演化,衝擊波,光變曲線,核塌縮超新星(Core-Collapse Supernova，CCSN)，又名II型超新星(type II supernova)，是宇宙中最重大的爆炸現象之一，在天文物理學上有許多探索與應用。核塌縮超新星被認為源自於大質量恆星的死亡，但是目前尚不清楚大規模恆星演化及有關核塌縮超新星的物理學，為獲取有關核塌縮超新星的知識與應用，我們使用一維程式碼Modules for Experiments in Stellar Astrophysics (MESA)執行大質量的恆星演化模型。對於此次研究中我們模擬大質量恆星從零齡主星序(zero age main sequence，ZAMS)演化為核塌縮超新星，並透過考慮不同質量祖星(progenitor)上的各種爆炸能量、金屬量(metallicity)、角動量(angular momentum)展示其演化狀態，討論這些恆星演化的物理參數如何影響超新星爆炸及呈現的光變曲線。我們的模擬結果與觀測數據相當符合，可解釋其祖星的起源及物理意義。
物理與天文學科,週期性變化磁場對複合磁體磁浮特性的影響,磁浮振盪,鐵磁磁化,渦電流,此研究期望找到穩定磁浮的方法及探討產生磁浮振盪的變因。首先利用吸附上鐵材的磁浮體，觀察其造成的磁浮減震。實驗過程藉由變動磁場，發現週期性變動的磁通量對鐵磁體的磁化及渦電流產生影響，進而改變磁振盪振幅及阻尼係數。研究結果得知磁場的交變頻率越大，會導致磁浮體所受斥力增加且鐵磁體形成的減振效果減緩。另外，複合磁體中受硬磁磁化的鐵磁體在頻率到達一定區間時才能觀察到渦電流的影響，而此區間受複合磁體排列、磁化強度等變因控制。
物理與天文學科,單低谷型磁暴事件先兆之分析,磁暴,行星際磁場南向分量,太陽風動壓,磁暴是地球磁場的劇烈擾動現象。由於強烈磁暴可能對人造衛星、地面電力系統的穩定性帶來損害，因此了解磁暴事件的機制十分重要。本研究利用 OMNI 資料庫中的地磁指數與行星際磁場南北向分量、太陽風動壓、太陽風風速、質子密度等物理量觀測資料，分析太陽週期 22 至 24 期間的單低谷型磁暴事件，此類型事件佔總分析期間磁暴事件的近五成。首先磁暴事件數量比例大致隨強度增強而遞減；不過安靜期也有較強烈的事件發生。接著分析各物理量與事件強度的相關性，其中行星際磁場南向分量、太陽風動壓相關係數分別達 0.80 和 0.64，推論可做為磁暴先兆的依據。因此分別建立太陽週期 22、23 及太陽週期 24 之行星際磁場南向分量、太陽風動壓對事件強度的經驗關係式，並據此計算行星際磁場南向分量對應的事件強度門檻值。目前逐步比對太陽週期 25 的磁暴事件，推論以太陽週期 24 的經驗式得出的門檻值，可能較適用目前太陽週期 25發生的磁暴事件。
物理與天文學科,製備自組裝單分子層修飾電極檢測水中銅離子之研究,水質檢測,阻抗,表面改質,本研究開發一種檢測水質之創新技術，利用電化學阻抗分析法檢測水樣中微量的銅離子。本實驗研究確知：當溫度越高，溶液的電阻值越小；離子濃度愈低，測得的溶液電阻值越大，且皆具有檢量關係，濃度量測極限可至10-6 M。此外，以鏈狀硫醇連結組胺酸之改質電極對銅離子皆相對具較佳辨識能力，又以 11-MUA改質電極靈敏度與量測極限皆最佳，最低濃度可量測至數量級10-8 M (約0.0019 ppm)，遠低於現行銅離子流放標準。以效能最佳之11-MUA改質電極以環境水樣外加法量測不同銅離子濃度下之Rct值，發現兩者亦具有線性檢量關係，因此此檢測模組適用於環境水樣之檢測。  目前已確認此檢測模組適用於環境水樣中銅離子濃度之定量，未來期望拓展此檢測法於不同重金屬離子，以對不同離子具選擇性之單分子層材料修飾於電極表面，使此檢測模組能廣泛應用於水樣中常見重金屬離子之濃度檢測。
物理與天文學科,「氫」雲直上影響氫氣火箭飛行的各項因子探討,氫氣火箭,飛升高度,電解,本實驗主要在研究各項因子對氫氣火箭的影響，我們查了許多影片和資料，發現許多氫氣火箭實驗都沒有記錄各項因子的數據及比較，在歷屆科展的火箭實驗中，將氫氣作為燃料的作品也寥寥無幾，所以決定嘗試這個題目作為本實驗的研究主題。我們的研究使用電解製造氫氣與氧氣，進行燃料、造型實驗，並用電腦計算出飛行高度，希望能找出最佳飛行高度因子。我們發現各種因子的飛升高度與質量、質心、燃料與造型有很大的關聯。希望能藉由這些實驗讓人們更認識氫氣火箭，也能藉由氫氣火箭的飛行實驗讓大家更認識、更熟悉火箭之中的科學原理，讓大家對科學更有興趣。
物理與天文學科,玉米定時炸彈探討玉米粒爆開之因素,玉米粒,普松分布,理想氣體方程式,本研究發現玉米粒受熱爆開的時間分布圖形，不符合普松分布圖形，證明玉米粒爆開不是一個隨機事件。研究亦發現玉米粒爆開的時間，會受玉米粒內水分的多寡與加熱時油溫的影響。從玉米粒在加熱的過程中，尖端的小孔會冒出氣泡，我們建立了「玉米粒壓力鍋模型」、發現玉米粒冒出氣泡的速率改變，符合白努力定律。再將玉米粒內產生的水氣莫耳數減掉溢出的水氣莫耳數，配合理想氣體方程式，我們得到一公式，可以解釋玉米粒在加熱過程中的壓力變化。並從此公式可解釋為何玉米粒在水分多、高油溫、孔徑小的情形下容易爆開。最後我們將推論的物理模型做數值模擬，發現模擬結果與實驗所觀察的現象相符。
物理與天文學科,磁攪拌子在黏滯液體下作磁懸浮運動之實用性探究與數值模擬法的發展之研究,磁攪拌子,磁懸浮,數值模擬法,本研究對磁攪拌子的懸浮做出一連串的實驗探究與數值模擬法的建模。透過觀察實驗，分析磁攪拌子與驅動磁鐵的互動，提出磁攪拌子跳起與穩定懸浮的原因。建立運動方程式，並使用數值模擬法預測各種變因的影響，也編寫程式語言使模擬的結果以動畫呈現。依照理論的預測，設計實驗驗證數值模擬法的適用性；探討懸浮的動能，發現耦合性質。本研究在應用方面，懸浮運動是攪拌與懸浮的結合，應可為黏度差異大之化學反應提供穩定反應的攪拌系統。為增進「懸浮式攪拌」的實用性，以數值模擬法測試多極驅動系統的可行性，並成功達成；探討長度對攪拌效率的影響，提供為了在應用層面上有更好的發展，透過理論模型提出在弱驅動系統中達成懸浮控制懸浮高度的方法，的辦法。而實驗結果指出此方法的可行性。為尚不明確有何應用的「磁攪拌子懸浮運動」提供明確的發展方向。
地球與環境科學科,濁水不犯清水－探究涇渭分明成因,涇渭分明,內格羅河,索利蒙伊斯河,"涇渭分明是世界上少見的河流現象，濁水與清水可以各自分流互不混合。此次研究透過實驗，改變兩水體流量差、匯聚角度、水體泥沙濃度、水中鹽濃度探討濁水及清水混和程度，並藉由水體顏色的透光程度數據化實驗結果，並透過程式與圖表進行推演，得出影響混和程度的變因及其相關程度。 根據實驗數據，角度越小、清水大於濁水的流量越大、濃度在一定範圍下，河流分明的現象將越明顯，然而礙於實驗尺度不如自然界，實驗結果存在臨界值。而此結論與自然界狀況做對照亦有類似結論。 整體來說,分流現象是多種自然因素下的結果，單一因素的討論難以完整表達全體效果，但可以看出其趨勢，以及對於涇渭分明現象的影響程度。"
地球與環境科學科,蘭陽溪口溼地以及五十二甲溼地水質分析與比較,蘭陽溪口溼地,五十二甲溼地,水質分析,本研究區域為蘭陽溪口溼地與五十二甲溼地，各選擇5和6個採樣點，檢測水體中的溶氧度、pH值、導電度、總固體溶解量(TDS)、水溫以及濁度並記錄當時氣溫。 在蘭陽溪口溼地中我們發現越靠近出海口，導電度、TDS越高。採樣點4濁度為最高，猜想可能與位置有關。五十二甲溼地中則以採樣點6的導電度、TDS為最高，濁度、pH值及溶氧量則是採樣點3最高。我們還藉由五十二甲濕地分區使用圖，比較人為因素對水質的影響。採樣點3為遊客休憩區，測得的濁度、pH值皆較高，採樣點6為生態區，測值相對較小，推測人為因素與水質有關聯。最後，在10月10日的數據中，發現蘭陽溪口溼地的導電度特別高，推測潮汐現象為可能造成此現象的因素，也是未來研究的方向。
地球與環境科學科,海洋汙染物聚苯乙烯與其降解物對鈣板藻的影響,海洋汙染,苯乙烯,塑膠汙染,海洋污染是本世紀最大議題之一，其中聚苯乙烯為最大量的塑膠微珠汙染，危害許多的海洋生物，影響海洋浮游藻類的基礎生產力，為了瞭解塑膠微珠以及其降解物對浮游藻類的影響性，本實驗選擇海洋中碳酸鈣沉降最多的鈣板藻進行研究，並探討塑膠微珠與其降解物對海洋生態的影響，利用流式細胞儀研究塑膠微珠(聚苯乙烯)和塑膠微珠降解物(苯乙烯單體)對鈣板藻數量、細胞複雜度、細胞大小、葉綠素含量等多重影響性，並利用質譜儀方法分析苯乙烯在細胞中和細胞外增加或減少的含量。
地球與環境科學科,閃電發言人！？—探討以雷達回波了解閃電時空分布的可能性,雷達回波強度,閃電個數,,本報告研究台灣地區閃電與雷達回波強度的關係，期望了解雷達回波資訊成為閃電多寡代言人的可能，以及是否存在閃電活躍區及寧靜區。方法為將台灣附近區域分別以不同空間尺度 0.125 度、 0.25 度及 0.5 度、 1 小時的時間視窗將閃電及雷達資料分割。再利用 R 程式將雷達回波圖的不同像素轉化為強度數值，分析不同時間及空間下，第 95 百分位的回波強度和閃電個數對數資料的關係。 我們選取2019 及 2020 年中 8 個閃電個數高的氣象事件進行分析，發現相同時間移動視窗下及固定 空間網格點內的雷達回波強度較小時，閃電個數的對數值偏低 相反的，當雷達回波強度增加，除可能發生較少閃電個數的情況，會出現較多的閃電個數。當我們將各雷達回波強度階層對應到閃電個數對 數值大約的最高 門檻，進行線性迴歸分析，結果呈現三種不同空間尺度的網格得到的判定係數均接近 1 ，斜率稍有不同，但都約為 0.1 ，顯示此關係 可以利用雷達 回波強度進行閃電在空間時間分布的估計。 以上述經驗公式為基準，將各雷達回波 強度階層所對應到的閃電可能個數以 25% 分為低標及高標，繪出閃電寧靜區及活躍區比較，發現台灣西南部及其海域為活躍區，本島為中間區，而寧靜區的分布較不規則，但多在台灣西南、東北海域。
地球與環境科學科,地球低頻震動事件偵測,風暴震,雷利波定位,山崩,本研究主要成果爲： 一、利用本分析法成功驗證颶風Bill (2009) 侵襲美國東岸期間沿著棚裂形成的“stormquakes” 現象（下文稱爲「風暴震」）。 二、探討並確認近十年間10個中、強颱通過臺灣附近水域時，臺灣的地震測站沒有記錄到風暴震產生的訊號。 我們透過頻譜分析發現，0.01 ~ 0.05 Hz頻段的地震波形數據在我們研究的多數西太平洋颱風通過期間有顯著的能量增加，卻沒有產生來自海域的點源訊號。不過在2009年莫拉克颱風與2013 年天兔颱風期間，波形記錄到了數十起來自陸地的振動訊號（經判定爲山崩）。我們發展了一種定位方法，成功定位颶風Bill與上述兩颱風期間的訊號；並且對比了20次已知震央的構造地震，確認定位方法的可行度。
地球與環境科學科,平流層極地渦旋及北極震盪與區域極端寒冷事件之關係,極地渦旋,北極震盪,極端寒冷天氣,本研究使用NOAA NECP Reanalysis Data 2000年~2020年冬季之緯向風、重力位高度場及其距平變化，探討北極震盪指數(AOI)、極地渦旋對北半球區域極端寒冷事件之關係。AOI與對流層300hPa北緯50~65度緯向平均之緯向風速變動關係較顯著，而與平流層(50hPa)極地渦旋的緯向風速變動僅呈現中度正相關。在太平洋區中，極端寒冷事件發生在AO負相位的比例最高，不過，極端寒冷事件不必然僅發生在AO負相位的大氣條件下，而是與極區的重力位高度場變動有關，且可能發生延遲影響。當極區平流層(50hPa~100hPa)或極區對流層(300hPa~500hPa)的週平均重力位高度距平值明顯上升，代表極地渦旋發生變化，大多有伴隨有極端寒冷事件的出現，即使處於AO正相位的情況亦然，本文對於區域極端寒冷天氣事件之重力位高度場特徵做歸納與說明。
地球與環境科學科,搶救海洋紅寶石(藻礁)-運用AI視覺辨識無人機對藻礁保育之預警研究,藻礁,AI,視覺辨識,本研究以水質對於藻礁的影響以及設計協助保育藻礁之無人機作為研究目標，藻礁是重要的地球資產，目前全世界藻礁數量岌岌可危，了解藻礁所適合的環境與水質指標，有助於保育以及維護藻礁生態，因此我們使用AI人工智慧技術，製作出AI視覺辨識飛行藻礁監測無人機，經過研究以及實驗，我們發現:  一、藻礁的生態環境以及藻礁對於海洋生物以及人類的重要性  二、石灰藻類對於海水水質變化的影響 同時實驗與測試也證明了我們的AI系統可以達到:  一、確實幫助人們觀察與研究藻礁  二、能夠有定期紀錄藻礁以便研究  三、對藻礁破壞與否進行辨識和提供預警 期望本研究能讓更多人一起關注並認識藻礁，並且增加AI技術的用途，讓這個海洋的紅寶石生生不息。
電腦科學與資訊工程科,以分散式邊緣運算網路架構實現智慧機器人代理系統之研究,機器人,YOLO,邊緣運算,本研究企圖建構一個運用邊緣運算技術(Edge Computing)之人工智能機器人代理人(AI Agent)，並將之運用於實體人型格鬥用機器人的研究開發中。 在此以人型格鬥機器人做為場景需求使用設定目標，運用彈性化模組，加上分散式、嵌入式即時網路技術來降低系統設計的複雜度，整合通訊協議與深度學習YOLO影像演算法，進一步運用ZMP運動控制理論，以及多維感測器融合技術(sensor fusion)，融合陀螺儀(GYRO)、加速儀(accelerometer)、CMOS Sensors、FSR(Force sensing resistor)作為人形機器人智慧平衡基礎，再藉由圖形識別做為預測辨識以及智慧姿態ZMP控制技術作為攻防策略判斷。 整體系統藉由AI 晶片與嵌入式系統網路作為整合。透過網路即時傳輸環境資訊與指令，使機器人可以知道高層的指令目的資訊。值得一提的是本系統網路設計建構依照仿生哺乳類動物的分層式架構。神經系統將反射以及即時控制交由智慧代理人軟體作為即時演算與控制來達到高性能與彈性發展的需要，未來可用在高等擴充性的人形機器人使用，包括格鬥機器人，人形機器人工地建材搬運、具自平衡醫療外骨骼機器人......等，使人與機器人能並肩工作，提升人與機器人整合互動。
電腦科學與資訊工程科,一種新的複音音樂片段相似性度量,複音音樂,點對應,相似性,平常聽音樂時經常有種似曾相識的感覺。為了描述這種感覺，我們展開了複音音樂片段相似性度量的研究。因為曾經使用過最長公共子序列實作卻效果不如預期，我們將音樂片段正規化後，視為座標平面上的時間、音高點對的集合，使用點對應與二分圖匹配的方法，定義兩個複音音樂片段的相似度為最大權重匹配的平均邊權。我們計算了資料集(JKUPDD)中相同、相異的音樂片段的相似性，調整算法中的參數，找出最適合的參數組合，並且透過音符之間的權重，畫出自相似度矩陣，發現樂曲中的重複片段。
電腦科學與資訊工程科,圖論演算法學習用之繪圖程式,圖論,繪圖演算法,演算法學習,本研究針對學習圖論演算法的需求，設計一套使用者友善的繪圖軟體Graphene。Graphene繪圖程式除了提供高可讀性的繪製結果，作為輔助繪圖的工具外，也可直接輸入競賽題目的文字格式測試資料產生繪圖結果，並結合現有繪圖演算法，改善、優化樹與類樹圖的繪製結果。此外，也加入時間軸、自訂外觀、參數調整、匯出圖片等功能，幫助學習者理解圖論演算法，亦可幫助教師製作教材，有助於圖論演算法教學。
電腦科學與資訊工程科,自動X光檢測重建2.5D圖形用於非破壞性檢測：印刷電路板之應用,2.5D重建,X光模擬,影像辨識,為了解決自動光學檢測的非穿透性檢測物體方式，使用自動X光檢測能解決此問題，因此，本研究嘗試開發自動X光檢測技術，並藉由常見的印刷電路板作為應用。作為結果，本研究能進行X光模擬理想化印刷電路板，搭配實體X光取像，藉由平移堆疊法重建出2.5D印刷電路板影像，並藉由霍夫法圓形辨識圈選錫球，輸入卷積神經網路，辨識錫球焊點之優劣。
電腦科學與資訊工程科,利用深度學習將黑白影片色彩化,深度學習,影片色彩化,,1920年代和1930年代，攝影設備剛剛起步，攝影設備只能拍攝黑白圖像的照片或影片，但仍有許多經典電影被記錄下來。如今，隨著科技的進步，攝影設備也在不斷迭代，彩色成像技術和高品質成像技術不斷被更好的技術所取代。因此，如何將黑白圖像轉換為彩色圖像成為一個重要的研究課題。本研究的目的是將黑白影片轉換成彩色影片。我們的方法可以分為兩部分：彩色化模型設計和影片連續性優化。在顏色轉換模型設計部分，我們使用了生成對抗網絡（GANs）技術，基於U-Net設計了5個模型，並使用COCO數據集訓練顏色生成模型。在電影連續性優化部分，我們首先使用景觀數據集中微調的前五個模型中最好的模型。在這個過程中，我們發現模型生成的影片存在顏色不連續的問題。因此，我們設計了三套方案來解決，比如使用H.264重新編碼生成電影，使用平均像素的色調值提高電影的色調穩定性，使用ORB預測個別幀。結果表明，影片的色彩轉換效果表現優異。
電腦科學與資訊工程科,自動除錯系統——實現程序頻譜分析和故障定位信息檢索,自動除錯,程序頻譜分析,信息檢索,在程式專案開發中，偵測錯誤常為最耗時的環節，進而影響整個專案的開發時長。而現今雖有些許輔助開發者提升偵錯效能的工具，但這些工具也只能藉由提供編譯執行中的資訊讓開發者省去偵錯時的繁瑣步驟，仍須開發者自行評估每段程式碼的正確性。此研究透過程式段落分析與資訊檢索實現自動錯誤定位，在每個程式段落標記其成為臭蟲（bug）的可能性。在程式段落分析中，執行使用者之原始碼，並透過歸納最終結果為正確及錯誤之執行路徑差異分析出每個程式段落的可疑性。接著運用資訊檢索技術於資料庫中找尋相似之原始碼，並參考其偵錯結果優化現有之可疑性，形成最終之可疑性排名。此研究不只結合了上述兩種技術，更優化可疑程度之計算方法以及資訊檢索中的相似度比對機制，達到更完善的錯誤定位。（此指「臭蟲」非語法錯誤（Syntax Errors），而為邏輯錯誤（Logic Errors）。）
電腦科學與資訊工程科,提升戶外物件辨識模型表現之研究,影像風格轉換,物件辨識模型,資料增強,近年來由於電腦視覺的蓬勃發展，物件辨識模型被廣泛運用在生活中，例如自動駕駛、醫療影像、農作物檢測等等。對於要在戶外運作的模型，由於檢測物體的背景會隨著時間、地點、季節、光照強弱等因素不斷改變，通常需要大量且多元的資料才能避免模型過擬和，然而取得多元的資料需要花費大量的人力與時間在收集以及為這些新資料標籤。本研究利用影像風格轉換模型作為資料增強的方法，將於晴天拍攝的街景圖轉成夜晚及雨天，使原本只有晴天的資料集有更多元的資料。結果證實使用風格轉換模型生成的影像訓練的物件辨識模型的準確率在某些情況下有顯著的提升。此方法的優點在於能夠快速產生多樣風格的資料，由於是對影像的風格做轉換，影像的內容沒有改變，因此能夠沿用原有的標籤，同時節省了蒐集及為新影像標籤的人力及時間。
電腦科學與資訊工程科,通過 PConv（部分卷積）和 GLCIC（全局和局部一致的圖像完成）進行圖像修復,圖像修復,機器學習,,在生成性模型(Generative Models)中的一個主要應用就是“影像修復” (Image Inpainting) 也稱為“影像完成”(Image completion)。 影像修復經常被應用於許多影像處理，包含在生活照片中移除背景不必要的物件再回填移除後缺損的影像。 但是，或許之前的研究較多著墨於技術而非美學，至目前為止，很少有影像修復的研究著重於藝術作品的重建應用。  所以，本研究計畫提出三個新的模型來針對藝術作品做更優化的影像修復，以達到較一般處理日常照片所使用的如Places2 和ImageNet等影像修復技術在視覺上更為自然逼真的處理： 第一種模型是PConv (Partial Convolutions)，它利用部分旋積(partial convolution) 來避免一般由於遮蔽區域中畫素起始值設定而常見的影像模糊問題。 第二種模型是GLCIC (Globally and Locally Consistent Image Completion)，是一種以GAN (Generative Adversarial Network) 為基礎，進一步在全域鑑別器 (global discriminator) 之上，再建構一個區域性鑑別器(local discriminator)，以確保在整體畫面與細部畫面的合理與一致性的方法。 最後一個模型是一個在本研究中所提出的全新、整合性的模型–PConv-GAN。 在這個創新的模型中，我們將GLCIC模型中常用於旋積過程中”補零”(zero padding) 的手法，以PConv模型中部分旋積的方式來取代。最後我們會利用一系列的印象派畫作為例，以L1 loss 和PSNR (peak signal-to-noise ratio) 兩種方法來評估這三個模型。
電腦科學與資訊工程科,利用半監督式學習進行自動星系分類 ,人工智慧,深度學習,星系分類,"本研究使用半監督式機器學習搭配卷積神經網路來訓練核心模型，並將星系的圖片加入模型裡，讓電腦自動判斷出該星系的種類為何。我使用自行設計的CNN架構以及VGG-16當作我的卷積神經網路架構。資料集來源為EFIGI和Galaxy Zoo 2。我分為兩種任務，第一種任務是讓模型能分辨橢圓 (E)、螺旋 (S)、不規則 (I) 這三種類別的星系，訓練資料共有2,468張照片，最後的正確率能達到94%。第二個任務是將8種的星系照片(E、S0、Sa、Sb、Sc、SBa、SBb、SBc)進行分類，並使用自動編碼器作為預訓練，使用1,923張EFIGI的圖片以及1,258張Galaxy Zoo 2的照片當作訓練資料。由於各星系照片有許多外觀太過相似，測試準確度最高達到54.12%，基於我的研究，星系自動化辨識於天文學上應該有相當大的運用空間。"
電腦科學與資訊工程科,彩色二維條碼手持產品開發之探討,影像辨識,彩色二維條碼,機器學習,"QR Code是由黑白模組組成的二維數位條碼，掃描後可讀取儲存的訊息。受限於設計原理，QR Code使用二進位制儲存資料。增加模組數目可增加資料量，但若在條碼內塞進太多模組時，尺寸太小的模組將無法被掃描器讀取。此外，目前QR Code掃描器僅支援單張掃描，並無法應付同時多張條碼掃描的實務需求。 如能克服顏色辨識，理論上彩色二維條碼將能克服現行QR Code的限制，但市面上並無相關產品可供測試。因此本專題設計了一款10×10、具8顏色的""Colour Matrix""，並利用Raspberry Pi開發Colour Matrix在手持裝置上運作的軟硬體來進行實驗。此實驗成功利用機器學習演算法在Raspberry Pi上進行的顏色辨識。開發的程式在單張掃描上效能與使用pyzbar辨識QR Code相當；在多張掃描方面，使用pyzbar辨識QR Code的解碼成功率為3.1%，而本專題的方法將成功率提升至92.4%，擴增數位條碼的使用範圍，具商用價值。"
電腦科學與資訊工程科,程式語言學習系統,Python,Django,程式解題系統,『程式解題系統』是提供不同難易的題目給學習程式設計者使用的系統，主要透過測試資料來驗證程式碼的正確性和效能姓。然而，這類系統大多為私人用。台灣著名的程式解題系統有台中女中程式解題系統及高中生解題系統(Zero Judge)等，題目雖然繁多卻分類雜亂，不能讓教師客製化題目給學生，只能從眾多題目中，零散的挑出適合學生的題目，給學生練習。基於以上理由，此研究目的是做出不同於一般程式解題系統的功能，希望能讓教師彈性增刪題目。使用Python為基礎語言，後端採用Django框架，已經架構出系統的原型，並上架至Heroku(zeaf.herokuapp.com)。希望循序漸進地讓學習者有成就感，也讓教師能監督每一個學生學習狀況。 
電腦科學與資訊工程科,腦波辨識特徵提取於即時身分認證的研究,腦波辨識,特徵提取,身分認證,本研究的腦波辨識基於特徵提取，可應用於身分認證，具有不能被仿冒的優點。我們用低成本高便利性的腦波儀，自行撰寫程式讀取原始腦波，建立一致性的實驗程序。首先用腦波專心度的高低來控制智能車，再用腦波來測謊，有隱藏說謊行為時會觸發高電位腦波，在兩項前期研究後發現可用腦波特徵進行身分認證。三位受測者於不同日期提取 10 份腦波，每份腦波紀錄 5120 筆數據。接著我們反覆嘗試組合數十種統計函數進行特徵提取，找到兩項最佳特徵，達成將大量凌亂腦波資料降低維度又具有辨識力。我們腦波辨識分類方法使用近鄰演算法，測試程序用盲測交叉驗證法，辨識正確率百分百。最後我們用 Arduino 板來展示腦波辨識應用於腦波身分認證，資料庫中只要儲存每位受測者的腦波特徵值，就能在數秒內正確辨識說出受測者身分，顯示每個人腦波是不同的，而且能用特徵將其分辨出來。
