科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
工程學科,使用電漿輔助化學氣相沉積及雷射退火於玻璃基板上成長結晶鍺薄膜,電漿輔助化學氣象沉積,連續光雷射退火,鍺薄膜,單晶矽被認為是製造太陽能電池的最佳材料，因為它在地球上儲量豐富且具有優異的光電性能，但其大量的應用受限於其成本和轉換效率。單晶矽太陽能電池通常通過將單晶矽晶柱切割成350到450微米的切片來製造。現有的技術方法無法將其縮小到更小的規模，因此其發展面臨著開發複雜製造工藝和高單晶矽片生產成本的障礙。近來，在便宜玻璃基板上製備的薄膜太陽能電池成為重要的發展方向，可以減少矽層厚度來降低成本和材料消耗，同時可以有效減少載流子的複合，進一步能夠提高轉換效率。本研究成功通過電漿輔助化學氣相沉積在玻璃基板上生長出非晶鍺薄膜，並利用雷射退火將非晶鍺薄膜轉化為多晶鍺薄膜，接著將進一步發展控制退火過程溫度的時間空間演化，以進一步做出高品質單晶鍺與矽薄膜，並應用在超薄膜太陽能電池上
工程學科,10公斤級聚甲基丙烯酸甲酯—氣態氧混合式火箭引擎混和效率提升之初步探討,混合式火箭,聚甲基丙烯酸甲酯,幾何渦漩係數,本研究首先設計一5公斤級之聚甲基丙烯酸甲酯—氣態氧混合式火箭引擎，搭載軸向注入器(axial injector)進行水平推力測試，控制氧化劑流量，改變燃燒時間，量測氧化劑截面通量與燃料耗蝕率，探討其燃燒特性、推力、比衝值與各項引擎參數，並評估該引擎作為混合式火箭推進系統之可行性。引擎成功研製後，本研究設計兩種渦漩注入器(swirling injector)，幾何渦漩係數(SNg)分別為3、5，將推力目標提升至10公斤，並進行地面推力測試，探討幾何渦漩係數改變對於混合式火箭混和效率與引擎表現之影響。經實驗後證實渦漩注入器能有效提高引擎推力，且引擎推力及燃料耗蝕率會隨幾何渦漩係數提高而上升。未來希望能以本引擎為基礎，將推進系統放大後，將其裝載於小型火箭之上，進行探空及技術驗證之任務。
工程學科,圖形化物聯網小型折線機之研究,彎線機,ESP-01S,圖形化,生活中網路商店或夜市常看到業者手工用鋁線在折造型，這些造型必須應用手工方式生產，所以生產效率及重現性低，且這類型的塑性加工在課堂上我們只能觀看一些影片來教學，無法實際進行操作。本研究用單折彎頭來進行金屬線之折線加工，以課堂所學知識及加工技術背景進行開發，主要以3D列印機的Arduino+RAMPS1.4控制器為基礎，自行設計及加工折線機構、進線機構、轉軸機構與螺桿機構開發出小型折線機。利用Python程式語言開發出將圖型座標轉換為NC碼，透過ESP-01S物聯網方式，直接控制所需的機械動作，做出所需的作品，讓使用者只需畫圖即可做出成品，不需學習機器控制語法。本研究可自動化加工生產、具有3D折線功能、折不同軟硬度的材料、操作介面簡便、體積小、成本低。
工程學科,動態位置捕捉海水魚及監控環境條件,動態位置補捉,Arduino,小丑魚,網路上已經有很多人在做遠端的魚缸環境監控，但監控好環境條件，魚也不一定過得好，本實驗則是導入魚活動的參數，直接分析魚的活動力，以最直接的方式去觀測小丑魚的舒適程度。 本實驗研究目的為利用Arduino監測系統，監測裝置，並應用Blynk程式繪製環境數值趨勢變化圖。  本實驗的監控變因分為四個：水溫、pH值、水濁度，利用Blynk程式建立起一個能長時間即時監控及紀錄的系統，並建立起警示系統作為提醒裝置。  本實驗更進一步的結合Pixy Cam的監控系統，改變溫度及光照週期，並結合Raspberry pi的數據處理功能，自動處理龐大的數據，探討此兩變因對小丑魚活動力的影響。 此實驗是個發想，自動追蹤紀錄並處理大數據，此方法在未來可用來延伸研究養殖小丑魚的各種行為模式。
工程學科,竹片熱電流增益放大及熱電流充電器,竹子,熱電流,電流放大器,本實驗利用竹片導熱性差的天然特性，將奈米金屬顆粒以高壓蒸氣及低壓吸入法嵌入竹片的維管束中，並將NaCl蒸煮滲入竹片組織，形成導電通道，以提升修飾後竹片的電導率。量測實驗發現以氯化鈉及銀奈米顆粒修飾後的竹片，電導率提升達11880倍，而熱導率僅提升10%，可成為常溫範圍熱電材料。NaCl在解離成Na＋與Cl－導電率可提升103倍。我們將修飾後的竹片，密封在含水蒸氣的電絕緣小盒中，製作成竹片熱電裝置。LED燈泡發光度實驗，當竹片兩端溫差為45度時，燈泡發光度提升40%，為一熱電流增益放大器。串聯竹片熱電裝置在普魯士藍二次電池充電線路中，以0.015 mA電流充電，發現當竹片兩端溫差為45度時，充電電流提升到0.025 mA，飽和充電時間從原本的12小時，縮短到7小時。
工程學科,真空磁浮飛輪儲能裝置,磁浮軸承,飛輪,能量儲存,本研究實現一個真空中操作的小型磁浮軸承飛輪儲能系統，並探討其特性。為了延長能量保持時間、提高效率，我們分析了導致旋轉動能損失的因素。在自然減速測試中，於大氣環境操作的飛輪其阻力力矩隨轉速呈二次方增加；在真空環境中，阻力力矩隨著轉速的增加緩慢，約為線性關係。我們並發現馬達與發電機組導線中的渦電流損耗是真空中飛輪減速的主要因素。以多芯線圈取代單芯線圈後，待機時間延長為上，可以持續20分鐘供電1.3 3 倍，自然減速至停止的時間在8 小時以瓦。這項研究的結果可應用在電網中儲存能量的全尺寸飛輪。
工程學科,改良型非整數次方PID控制器設計,PID,倒立擺,分數階控制,"傳統控制器都以一次方線性模式調整系統的比例、積分、微分等三參數減少誤差。為發展更佳誤差控制模式, 本研究嘗試加入誤差變數的次方運算。我們先以程式模擬一受固定阻力的線性系統，測試誤差變數次方的可行性，利用倒立擺系統進行模擬，並使倒立擺追蹤正弦波，以印證次方模式的控制效果。 經程式模擬後，我們認為不論目標值的大小，修改誤差參數的次方模式皆可使系統響應更快，控制效果更好。後續將利用倒立擺實測確認調整誤差次方可行性，並調整倒立擺的質量分布來模擬不同情況。相較於傳統的PID控制器，本研究拓增比例參數次方，建立PID三參數的次方模式，確認具更佳控制效果的可能性。希望未來可持續強化模式，將同步PID各參數次方模式，實際應用在機器手臂、溫度控制、建築防震等工程與工業。"
工程學科,研發奈米材料快速降解水中偶氮染料及其自動化循環系統,奈米零價鐵,降解,自動化循環,本研究為開發可適用於染整廠去除有機偶氮染料使用的自動化淨水設備，於設計設備前先探討奈米零價鐵（NZVI）去除化學染料效率，並針對不同操縱變因進行實驗，了解其化學反應性質。   在淨水設備的設計上，運用區域網路間Webduino Smart開發板、行動裝置、Webduino Blockly進行串聯，進行手動同步操作或自動化控制，使染整廠不僅降低人事成本及環境負擔，也避免染料外洩產生不可逆的環境嚴重汙染，同時節省染整過程使用的水資源。   操作部分選用Webduino Blockly來直接操控Webduino，使設備能在短時間內作動，避免第三方平台問題，也可提升設備的適地性。為了使染整廠能夠以最低成本達到類實驗室環境來處理廢水，特將模組與超音波清洗機調整成物聯網模式，以公式將光照度轉換為染料濃度，進而控制NZVI投加量並上傳雲端資料留存；超音波清洗機用以模擬超音波震盪機，使NZVI投加前均勻分散，發揮最佳降解效果。   本研究亦切合聯合國17項永續發展目標（SDGs）第六項：清潔飲水及衛生設施、第十二項：確保永續消費和生產模式。
行為與社會科學科,國、高中階段對於漢字辨識歷程之認知與發展,漢字辨識,鄰群數目效應,字頻效應,本實驗藉由操控目標字鄰群大小及是否最高頻兩項變因，研究國、高中生在是否具有「聲旁規則性」與「鄰群發音一致性」的情況下，兩群漢字的辨識歷程，由實驗可知：  一、國、高中生對於具有「聲旁規則性」及「鄰群發音一致性」，與不具有「聲旁規則性」及「鄰群發音一致性」兩種情況下的漢字辨識歷程中，大鄰群目標字的辨識時間較小鄰群目標字長，即「大鄰群」因素在其漢字辨識歷程中產生了「抑制作用」。  二、本實驗中，「非最高頻」鄰群目標字的辨識時間較「最高頻」鄰群目標字長。即「最高頻」因素在國、高中階段的漢字辨識歷程中未產生「抑制作用」。 三、國、高中階段受試者雖皆呈現出「大鄰群」的「抑制作用」且未顯示「最高頻」因素的「抑制作用」，但兩者相較之下，可由Naming之實驗發現，高中生的漢字辨識歷程已更趨近於成人。
行為與社會科學科,探討青少女睡眠型態、鼻結膜炎與壓力對黑眼圈之相關性,黑眼圈,鼻結膜炎,睡眠週期,青少女的身體意象是自我概念發展的重要指標，而黑眼圈是青少女常見的身體意象困擾之一。為了探討相關因素對黑眼圈大小的影響，本研究收集69位青少女的臉部資料，透過影像分析，測量黑眼圈的大小，並利用問卷記錄受試者拍攝期間之匹茲堡睡眠品質質量表、青少年鼻結膜炎問卷、壓力知覺量表以及睡眠日記等。研究結果顯示週末與週間睡眠型態、鼻結膜炎及壓力三項變因與黑眼圈嚴重度之關聯性達統計上的顯著意義。
行為與社會科學科,助長!抑制?讓眼動與腦科學數據說「真」話,問題解決,眼動追蹤技術,腦波儀,隨著資訊科技日新月異，每位中學生幾乎都有智慧型手機等3C產品。下課時，教室「人手一機」景象已屢見不鮮。對此，學生是否適合在下課時間使用智慧型手機等3C產品？各方觀點尚未有定論。因此，本研究使用「眼動儀」與「腦波儀」等腦神經科學儀器，邀請48位15歲中學生參與本實驗，探究他們從事不同類型「下課活動或行為」歷程，其「專注度」與「放鬆度」差異情形。本研究的主要結果是：1.中學生無論從事哪一種「下課活動或行為」，對於他們後續進行「問題解決」時「專注度」的影響，並沒有顯著性的差異。此結果「反駁」當前多數師長主張「把玩3C產品影響學習」論述。2.中學生從事「回交友訊息」活動時，其「專注度」呈現「先上升後下降」的趨勢。因此，本研究建議中學生於下課時段，可以在前3分鐘先「閱讀或複習重點」，然後「閉目養神」，如此，可能在後續學習能獲得較佳的學習效果。但是，本研究仍建議中學生在下課時盡量避免從事「玩線上遊戲」活動，以避免後續學習「專注度」下降。
行為與社會科學科,如何坐才能學得好,坐姿,認知,學習成效,學校教室是一個學習環境，課桌椅是重要的物理元素。目前學校所採購的椅子皆以多數人來設計，因此無法量身訂作。然而學生每天在校有一半以上的時間都是坐在椅子時間進行學習，在實務環境考量下，只能就調整學生坐姿的面積與倚靠方式進行調整。為此，本研究將探究不同的坐姿（深度與高度）對於學習成效的影響。 本研究採用二因子使用者內實驗法設計（深度與高度）針對成年人進行短時間高專注的學習任務：短期記憶、數字計算與邏輯判斷以及使用眼動儀與腦波儀紀錄長時間閱讀分心程度。 實驗結果顯示：短時間高專注任務中，坐姿深度與坐姿依靠高度具有交互作用影響。整體來說，坐姿1/3深度與椅靠下背部高度都具有不錯的學習效果；其次，在長時間閱讀分析中，坐姿1/3深度或椅背無倚靠，其分心次數相對來得高。 根據研究結果建議學校或教育機構，短時間高專注學習任務，可以短暫要求學生坐姿深度較淺且無倚靠椅背，但長時間下來建議以坐姿2/3以上深度，高度為下背部以上較為合適。。其次，建議設計學校採購椅子時可以簡易改良移動式椅背或者請學生攜帶腰部靠枕調整座椅深度，對於教室課堂學習來說將有較佳的學習效果。
行為與社會科學科,建立大鼠模式之新行為派典以研究跨模式注意力的動態轉換歷程,rat model,cross-modal selective attention,behavior task,我們的感官不斷地提供超過所以需要注意力來選擇性的大腦可以處理的信息，處理重要的感官信息。雖然研究指出，人類有能力處理在同時呈現的不同感官刺激中集中注意力在一種感官，但對於這樣的跨模式注意力如何快速移轉在感官間仍不理解。要回答這些問題，首先要建立良好的行為派典，中研究跨模式注意力的轉換歷程。在本我們才能夠從研究，我們設計了一個新的派典，允許自由行為的老鼠在同時呈現的聽覺和視覺刺激間動態地轉移注意力，並透過老鼠的行為選擇反映出他們當下的注意力焦點。我們觀察到老鼠面對同樣的聽覺與視覺刺激時，能在不同的狀況下，將注意力焦點專注於其中一個感官刺激，並忽略另外一個; 且能在單一次刺激呈現之間快速的移轉注意力焦點。這些結果證實我們建立了一個新的跨模式注意力派典，我們能在未來的實驗中研究背後的神經迴路機轉。
物理與天文學科,蠟燭火焰震盪之研析,蠟燭火焰,耦合震盪,渦流 ,此研究由2020的IYPT中的其中一題的題目中發現，當兩根以上的蠟燭擺在一起時，蠟燭火焰會產生穩定的耦合震盪，於是本研究將深入探討此現象。我們將兩組蠟燭束以不同的距離由近而遠擺放，發現其會產生同相震盪、轉相序、反相震盪的現象。除了觀察蠟燭火焰不同的震盪的模式，也分析了其在各個模式下的相位差與頻率。接著我們以理論模型來探討蠟燭火焰在不同的間距時的理論相位差與頻率，並與我們得到的實驗數據進行比較與討論。再來為了觀察蠟燭周圍氣流流動的情形，我們使用紋影攝影觀察並使用線香煙霧與來分析周圍氣流的流動速率與氣PIV技術流產生漩渦的位置，與在不同的震盪模式下蠟燭火焰周圍渦流出現的特徵和渦流交互影響的情況。我們利用其得到的結果建立一氣流流動模型來解釋周圍氣流流動、渦流與蠟燭火焰震盪的現象的關聯並嘗試驗證，且希望尋找到更穩定的震盪器取代蠟燭。
物理與天文學科,黏滯流體與固態粒子對馬克士威爾滾輪的物理影響及探討,邊界層,力矩,黏滯係數,將黏滯流體放入空心帶軸圓盤中(稱作黏流滾擺)，以繩繞軸芯捲至25.17 cm高度落下，實驗發現填充量為22.500 %~87.500 %時，相對其他填充量以非常緩慢的速度落下且不會彈跳，而圓盤角速度具有週期性，並整合參考文獻理論公式分析邊界層對圓盤運動的趨勢，發現若邊界層變薄則讓液體質心處於𝛼>0，滾擺加速滾動，若變厚，則反之。當釋放高度大於8.55cm無彈跳填充範圍將維持在22.500 %~87.500 %，不受高度影響。而黏流滾擺落下的時間約為空圓盤的122倍。改以黏滯性較小的水作為填充液體則不存在無彈跳填充區域。若改以填充混和質量濃度比例100:6及100:20的黏滯流體與水，則可發現臨界線向左偏移。若填充液體改為固態粒子(細沙)，實驗發現填充比例為4.242 %~93.196 %時，細沙滾擺會固定於高空中而不落下。比較黏滯流體、水、細沙三種填充物質，黏滯流體緩衝效果與穩定性最佳。
物理與天文學科,外加電場下環形泡膜形變控制之研究,電場,泡膜,運動,"本研究利用平行電板建立電場，觀察在外加電場下環形泡膜的各種形變運動。電場越大時，形變越大；分別使用不同大小的環形框架觀察，發現形變量與框架半徑的比值會隨著框架半徑增加而減小，推論與表面電荷密度的分布變化有關連。將泡膜從薄到厚分成五個區域，針對不同厚度的泡膜與運動型態做分析，發現運動狀態可以大致分成，穩定震動、提升點，以及急遽增加後碰到電板破裂三個階段。針對電場26,666 V/m-33,333 V/m時的震動現象做深入分析，利用簡諧運動的模型來詮釋泡膜運動，藉以預測不同表面張力液體對應的彈性係數。未來期望利用不同電解質去改變泡膜組成，探討不同電解質在電場下的運動行為。"
物理與天文學科,還有「轉環」的餘地—探討鋼球在自轉圓環軌道的運動,歐拉拉格朗日方程式,阻尼振盪,旋轉坐標系,將鋼球放入一個鉛直站立的圓環凹槽內，當圓環由靜止開始轉動的過程中，鋼球沿著圓環向上運動，經過我們設計並改良的實驗架設，製作出穩定的實驗裝置進行量測，探討各種變因對鋼球運動的影響，並彙整出鋼球運動的幾個階段，進行理論建模與實驗數據的比較分析；我們參考幾篇論文嘗試在理論建模的方程式逐步加入模擬修正，從最單純的質點運動方程式逐步考慮旋轉、搖晃、阻力、鋼球體積等等，比較理論模擬結果與實驗數據的差異，也驗證了一些論文中缺乏實驗驗證的理論計算之正確性。
物理與天文學科,火焰之舞,高壓靜電,焰色,光譜 ,國慶煙火在天空綻放時，顏色斑斕炫爛，不禁在想，火藥裡頭究竟加了哪些物質造成這些五顏六色的絢麗光芒？於是開始搜尋資料，發現這些多彩的色光，是因為電子在不同的軌域中躍遷時放出來的光芒，稱為焰色反應。於是我們開始動手作實驗，發現在酒精膏上填充不同的金屬離子會出現不一樣顏色的火焰，而且在火焰的外部加入電場，竟然能使火焰產生偏折的現象！這個現象更引起了我們的好奇，火焰中是否含有帶電離子，以致於被電場吸引？又添加不同價數的離子，是否會因為價數的不同而造成偏折角度的差異？於是我們經過了反覆實驗後觀察到失去電子的正電離子，確實會因為電場的影響造成不同角度的偏折，且正電離子本身的價數越大，造成的偏折角度越小。
物理與天文學科,鐵磁流體和磁場的研究,鐵磁流體,磁場,似泰勒錐,鐵磁流體同時具有液體的流動性和固體磁性材料的磁性，由磁性微粒、界面活性劑以及載液混合形成的膠體液體。本報告探討鐵磁流體的製備過程，在化學共沉法中改變滴入氨水的濃度行(pH SEM 值)，建立一套標準稀釋氨水拍攝與XRD 分析。pH 值量表。為了研究產物之間的差異，將產物進本研究使用低成本自製磁力測量裝置，測量磁力數值繪製多張圖表進行分析。從對磁場研究的過程發現鐵磁流體在受磁鐵吸引時會產生類似泰勒錐之錐體，架設自製觀測設備，觀察多種變因對錐體行為之影響，同時對錐體進行數值分析。此點乃為本研計。究提出創新科學設未來將探討粒徑對製成鐵磁流體性質的影響，並以更精確的方式探討鐵磁流體在磁場下的受力分析圖。探討鐵磁流體之導電性，分析應用於現有電漿裝置之可能性，期望改良目前的電漿產生裝置中高汙染且不可撓曲的缺點。
物理與天文學科,別在房子裡跳舞－研究結構體開口大小與數量對火焰燃燒及煙霧流動之影響,熱力學,流體力學,結構學,台灣火災地點以建築物占最大比例，在火災現場時常為了逃生及救火而打破門窗，造成建築物內部濃煙流動面積擴大，而釀成更大的災害，故本作品目的為研究「方形結構四周開口大小與數量對火焰與煙霧燃燒狀況的影響」，本研究從熱力學、流體力學、結構學三個角度探究此議題，並以煙囪效應與煙層逆流效應為理論基礎，使用壓克力搭建方形盒子來模擬建築物，並以四面壓克力上的開口大小及數量進行實驗，使用火焰及煙霧作為實驗介質，火焰方面以高度與溫度作為應變變因，煙霧方面則以MQ-2煙霧氣體感測器於結構內部進行濃度測量，同時也使用CFS-MODEL的FDS進行結構內部模擬，綜合實體實驗及各結果可發現，與一般想像不同，並不是開啟門窗就能撲滅火勢，甚至可能因為湧進過多氧氣而導致火勢更加嚴重，開口面積與火焰強度關係成二次函數曲線，本研究可供建築物搭建時的火災防範參考以及防災的宣導，並有進階研究的可能性。
物理與天文學科,探討大質量恆星演化所導致超新星爆炸之理論模型與對應觀測驗證,恆星演化,衝擊波,光變曲線,核塌縮超新星(Core-Collapse Supernova，CCSN)，又名II型超新星(type II supernova)，是宇宙中最重大的爆炸現象之一，在天文物理學上有許多探索與應用。核塌縮超新星被認為源自於大質量恆星的死亡，但是目前尚不清楚大規模恆星演化及有關核塌縮超新星的物理學，為獲取有關核塌縮超新星的知識與應用，我們使用一維程式碼Modules for Experiments in Stellar Astrophysics (MESA)執行大質量的恆星演化模型。對於此次研究中我們模擬大質量恆星從零齡主星序(zero age main sequence，ZAMS)演化為核塌縮超新星，並透過考慮不同質量祖星(progenitor)上的各種爆炸能量、金屬量(metallicity)、角動量(angular momentum)展示其演化狀態，討論這些恆星演化的物理參數如何影響超新星爆炸及呈現的光變曲線。我們的模擬結果與觀測數據相當符合，可解釋其祖星的起源及物理意義。
物理與天文學科,週期性變化磁場對複合磁體磁浮特性的影響,磁浮振盪,鐵磁磁化,渦電流,此研究期望找到穩定磁浮的方法及探討產生磁浮振盪的變因。首先利用吸附上鐵材的磁浮體，觀察其造成的磁浮減震。實驗過程藉由變動磁場，發現週期性變動的磁通量對鐵磁體的磁化及渦電流產生影響，進而改變磁振盪振幅及阻尼係數。研究結果得知磁場的交變頻率越大，會導致磁浮體所受斥力增加且鐵磁體形成的減振效果減緩。另外，複合磁體中受硬磁磁化的鐵磁體在頻率到達一定區間時才能觀察到渦電流的影響，而此區間受複合磁體排列、磁化強度等變因控制。
物理與天文學科,單低谷型磁暴事件先兆之分析,磁暴,行星際磁場南向分量,太陽風動壓,磁暴是地球磁場的劇烈擾動現象。由於強烈磁暴可能對人造衛星、地面電力系統的穩定性帶來損害，因此了解磁暴事件的機制十分重要。本研究利用 OMNI 資料庫中的地磁指數與行星際磁場南北向分量、太陽風動壓、太陽風風速、質子密度等物理量觀測資料，分析太陽週期 22 至 24 期間的單低谷型磁暴事件，此類型事件佔總分析期間磁暴事件的近五成。首先磁暴事件數量比例大致隨強度增強而遞減；不過安靜期也有較強烈的事件發生。接著分析各物理量與事件強度的相關性，其中行星際磁場南向分量、太陽風動壓相關係數分別達 0.80 和 0.64，推論可做為磁暴先兆的依據。因此分別建立太陽週期 22、23 及太陽週期 24 之行星際磁場南向分量、太陽風動壓對事件強度的經驗關係式，並據此計算行星際磁場南向分量對應的事件強度門檻值。目前逐步比對太陽週期 25 的磁暴事件，推論以太陽週期 24 的經驗式得出的門檻值，可能較適用目前太陽週期 25發生的磁暴事件。
物理與天文學科,製備自組裝單分子層修飾電極檢測水中銅離子之研究,水質檢測,阻抗,表面改質,本研究開發一種檢測水質之創新技術，利用電化學阻抗分析法檢測水樣中微量的銅離子。本實驗研究確知：當溫度越高，溶液的電阻值越小；離子濃度愈低，測得的溶液電阻值越大，且皆具有檢量關係，濃度量測極限可至10-6 M。此外，以鏈狀硫醇連結組胺酸之改質電極對銅離子皆相對具較佳辨識能力，又以 11-MUA改質電極靈敏度與量測極限皆最佳，最低濃度可量測至數量級10-8 M (約0.0019 ppm)，遠低於現行銅離子流放標準。以效能最佳之11-MUA改質電極以環境水樣外加法量測不同銅離子濃度下之Rct值，發現兩者亦具有線性檢量關係，因此此檢測模組適用於環境水樣之檢測。  目前已確認此檢測模組適用於環境水樣中銅離子濃度之定量，未來期望拓展此檢測法於不同重金屬離子，以對不同離子具選擇性之單分子層材料修飾於電極表面，使此檢測模組能廣泛應用於水樣中常見重金屬離子之濃度檢測。
物理與天文學科,「氫」雲直上影響氫氣火箭飛行的各項因子探討,氫氣火箭,飛升高度,電解,本實驗主要在研究各項因子對氫氣火箭的影響，我們查了許多影片和資料，發現許多氫氣火箭實驗都沒有記錄各項因子的數據及比較，在歷屆科展的火箭實驗中，將氫氣作為燃料的作品也寥寥無幾，所以決定嘗試這個題目作為本實驗的研究主題。我們的研究使用電解製造氫氣與氧氣，進行燃料、造型實驗，並用電腦計算出飛行高度，希望能找出最佳飛行高度因子。我們發現各種因子的飛升高度與質量、質心、燃料與造型有很大的關聯。希望能藉由這些實驗讓人們更認識氫氣火箭，也能藉由氫氣火箭的飛行實驗讓大家更認識、更熟悉火箭之中的科學原理，讓大家對科學更有興趣。
物理與天文學科,玉米定時炸彈探討玉米粒爆開之因素,玉米粒,普松分布,理想氣體方程式,本研究發現玉米粒受熱爆開的時間分布圖形，不符合普松分布圖形，證明玉米粒爆開不是一個隨機事件。研究亦發現玉米粒爆開的時間，會受玉米粒內水分的多寡與加熱時油溫的影響。從玉米粒在加熱的過程中，尖端的小孔會冒出氣泡，我們建立了「玉米粒壓力鍋模型」、發現玉米粒冒出氣泡的速率改變，符合白努力定律。再將玉米粒內產生的水氣莫耳數減掉溢出的水氣莫耳數，配合理想氣體方程式，我們得到一公式，可以解釋玉米粒在加熱過程中的壓力變化。並從此公式可解釋為何玉米粒在水分多、高油溫、孔徑小的情形下容易爆開。最後我們將推論的物理模型做數值模擬，發現模擬結果與實驗所觀察的現象相符。
物理與天文學科,磁攪拌子在黏滯液體下作磁懸浮運動之實用性探究與數值模擬法的發展之研究,磁攪拌子,磁懸浮,數值模擬法,本研究對磁攪拌子的懸浮做出一連串的實驗探究與數值模擬法的建模。透過觀察實驗，分析磁攪拌子與驅動磁鐵的互動，提出磁攪拌子跳起與穩定懸浮的原因。建立運動方程式，並使用數值模擬法預測各種變因的影響，也編寫程式語言使模擬的結果以動畫呈現。依照理論的預測，設計實驗驗證數值模擬法的適用性；探討懸浮的動能，發現耦合性質。本研究在應用方面，懸浮運動是攪拌與懸浮的結合，應可為黏度差異大之化學反應提供穩定反應的攪拌系統。為增進「懸浮式攪拌」的實用性，以數值模擬法測試多極驅動系統的可行性，並成功達成；探討長度對攪拌效率的影響，提供為了在應用層面上有更好的發展，透過理論模型提出在弱驅動系統中達成懸浮控制懸浮高度的方法，的辦法。而實驗結果指出此方法的可行性。為尚不明確有何應用的「磁攪拌子懸浮運動」提供明確的發展方向。
地球與環境科學科,濁水不犯清水－探究涇渭分明成因,涇渭分明,內格羅河,索利蒙伊斯河,"涇渭分明是世界上少見的河流現象，濁水與清水可以各自分流互不混合。此次研究透過實驗，改變兩水體流量差、匯聚角度、水體泥沙濃度、水中鹽濃度探討濁水及清水混和程度，並藉由水體顏色的透光程度數據化實驗結果，並透過程式與圖表進行推演，得出影響混和程度的變因及其相關程度。 根據實驗數據，角度越小、清水大於濁水的流量越大、濃度在一定範圍下，河流分明的現象將越明顯，然而礙於實驗尺度不如自然界，實驗結果存在臨界值。而此結論與自然界狀況做對照亦有類似結論。 整體來說,分流現象是多種自然因素下的結果，單一因素的討論難以完整表達全體效果，但可以看出其趨勢，以及對於涇渭分明現象的影響程度。"
地球與環境科學科,蘭陽溪口溼地以及五十二甲溼地水質分析與比較,蘭陽溪口溼地,五十二甲溼地,水質分析,本研究區域為蘭陽溪口溼地與五十二甲溼地，各選擇5和6個採樣點，檢測水體中的溶氧度、pH值、導電度、總固體溶解量(TDS)、水溫以及濁度並記錄當時氣溫。 在蘭陽溪口溼地中我們發現越靠近出海口，導電度、TDS越高。採樣點4濁度為最高，猜想可能與位置有關。五十二甲溼地中則以採樣點6的導電度、TDS為最高，濁度、pH值及溶氧量則是採樣點3最高。我們還藉由五十二甲濕地分區使用圖，比較人為因素對水質的影響。採樣點3為遊客休憩區，測得的濁度、pH值皆較高，採樣點6為生態區，測值相對較小，推測人為因素與水質有關聯。最後，在10月10日的數據中，發現蘭陽溪口溼地的導電度特別高，推測潮汐現象為可能造成此現象的因素，也是未來研究的方向。
地球與環境科學科,海洋汙染物聚苯乙烯與其降解物對鈣板藻的影響,海洋汙染,苯乙烯,塑膠汙染,海洋污染是本世紀最大議題之一，其中聚苯乙烯為最大量的塑膠微珠汙染，危害許多的海洋生物，影響海洋浮游藻類的基礎生產力，為了瞭解塑膠微珠以及其降解物對浮游藻類的影響性，本實驗選擇海洋中碳酸鈣沉降最多的鈣板藻進行研究，並探討塑膠微珠與其降解物對海洋生態的影響，利用流式細胞儀研究塑膠微珠(聚苯乙烯)和塑膠微珠降解物(苯乙烯單體)對鈣板藻數量、細胞複雜度、細胞大小、葉綠素含量等多重影響性，並利用質譜儀方法分析苯乙烯在細胞中和細胞外增加或減少的含量。
地球與環境科學科,閃電發言人！？—探討以雷達回波了解閃電時空分布的可能性,雷達回波強度,閃電個數,,本報告研究台灣地區閃電與雷達回波強度的關係，期望了解雷達回波資訊成為閃電多寡代言人的可能，以及是否存在閃電活躍區及寧靜區。方法為將台灣附近區域分別以不同空間尺度 0.125 度、 0.25 度及 0.5 度、 1 小時的時間視窗將閃電及雷達資料分割。再利用 R 程式將雷達回波圖的不同像素轉化為強度數值，分析不同時間及空間下，第 95 百分位的回波強度和閃電個數對數資料的關係。 我們選取2019 及 2020 年中 8 個閃電個數高的氣象事件進行分析，發現相同時間移動視窗下及固定 空間網格點內的雷達回波強度較小時，閃電個數的對數值偏低 相反的，當雷達回波強度增加，除可能發生較少閃電個數的情況，會出現較多的閃電個數。當我們將各雷達回波強度階層對應到閃電個數對 數值大約的最高 門檻，進行線性迴歸分析，結果呈現三種不同空間尺度的網格得到的判定係數均接近 1 ，斜率稍有不同，但都約為 0.1 ，顯示此關係 可以利用雷達 回波強度進行閃電在空間時間分布的估計。 以上述經驗公式為基準，將各雷達回波 強度階層所對應到的閃電可能個數以 25% 分為低標及高標，繪出閃電寧靜區及活躍區比較，發現台灣西南部及其海域為活躍區，本島為中間區，而寧靜區的分布較不規則，但多在台灣西南、東北海域。
地球與環境科學科,地球低頻震動事件偵測,風暴震,雷利波定位,山崩,本研究主要成果爲： 一、利用本分析法成功驗證颶風Bill (2009) 侵襲美國東岸期間沿著棚裂形成的“stormquakes” 現象（下文稱爲「風暴震」）。 二、探討並確認近十年間10個中、強颱通過臺灣附近水域時，臺灣的地震測站沒有記錄到風暴震產生的訊號。 我們透過頻譜分析發現，0.01 ~ 0.05 Hz頻段的地震波形數據在我們研究的多數西太平洋颱風通過期間有顯著的能量增加，卻沒有產生來自海域的點源訊號。不過在2009年莫拉克颱風與2013 年天兔颱風期間，波形記錄到了數十起來自陸地的振動訊號（經判定爲山崩）。我們發展了一種定位方法，成功定位颶風Bill與上述兩颱風期間的訊號；並且對比了20次已知震央的構造地震，確認定位方法的可行度。
